datetime,poa_irradiancia,vel_vento,ghi_irradiancia,gri_irradiancia,temperatura_painel,temperatura_ambiente
2024-12-14T16:20:06.990Z,383.19000244140625,1.7260000705718994,389.92999267578125,51.619998931884766,26.200000762939453,23.600000381469727
2024-12-14T16:24:14.448Z,384.32000732421875,2.440000057220459,399.9100036621094,55.2400016784668,25.899999618530273,23.299999237060547
2024-12-14T16:28:20.902Z,277.94000244140625,1.6100000143051147,301.67999267578125,43.29999923706055,25.600000381469727,23.600000381469727
2024-12-14T16:32:27.850Z,163.3300018310547,2.3439998626708984,179.13999938964844,28.65999984741211,25.399999618530273,23.299999237060547
2024-12-14T16:36:33.686Z,204.77999877929688,2.5179998874664307,232.42999267578125,30.799999237060547,24.799999237060547,23.299999237060547
2024-12-14T16:40:40.631Z,106.88999938964844,1.7260000705718994,129.9199981689453,19.639999389648438,24.5,23
2024-12-14T16:44:48.364Z,44.9900016784668,2.130000114440918,49.29999923706055,4.579999923706055,22.899999618530273,22.799999237060547
2024-12-14T16:48:55.161Z,31.59000015258789,3.946000099182129,35.15999984741211,5.599999904632568,21,22
2024-12-14T16:53:01.475Z,20.5,1.590000033378601,21.989999771118164,2.109999895095825,19.899999618530273,20.899999618530273
2024-12-14T16:57:07.132Z,22.31999969482422,2.130000114440918,27.6200008392334,3.6600000858306885,19.899999618530273,20.600000381469727
2024-12-14T17:01:14.034Z,37.029998779296875,2.4200000762939453,33.810001373291016,4.619999885559082,19.899999618530273,20.899999618530273
2024-12-14T17:05:21.698Z,84.2300033569336,1.2619999647140503,86.01000213623047,13,20.5,20.899999618530273
2024-12-14T17:09:27.962Z,55.79999923706055,1.184000015258789,59.18000030517578,9.920000076293945,20.700000762939453,21.200000762939453
2024-12-14T17:13:35.734Z,64.76000213623047,2.498000144958496,73.58000183105469,13.930000305175781,21,20.899999618530273
2024-12-14T17:17:42.266Z,63.88999938964844,2.0339999198913574,71.30999755859375,11.989999771118164,21,21.200000762939453
2024-12-14T17:21:48.395Z,115.27999877929688,1.590000033378601,136.83999633789062,22.079999923706055,21,20.899999618530273
2024-12-14T17:25:55.667Z,39.400001525878906,2.2079999446868896,38.619998931884766,7.610000133514404,21,21.200000762939453
2024-12-14T17:30:03.930Z,57.59000015258789,2.5759999752044678,60.06999969482422,10.020000457763672,20.700000762939453,20.899999618530273
2024-12-14T17:34:10.563Z,87.48999786376953,2.864000082015991,94.77999877929688,14.25,20.700000762939453,20.899999618530273
2024-12-14T17:38:16.412Z,87.5199966430664,2.4200000762939453,92.29000091552734,15.239999771118164,20.5,20.600000381469727
2024-12-14T17:42:22.445Z,129.7899932861328,3.8499999046325684,157.97999572753906,25.450000762939453,20.700000762939453,20.600000381469727
2024-12-14T17:46:29.567Z,109.05000305175781,3.946000099182129,131.94000244140625,25.170000076293945,20.5,20.600000381469727
2024-12-14T17:50:36.814Z,116.22000122070312,2.864000082015991,147.94000244140625,28.780000686645508,20.700000762939453,20.600000381469727
2024-12-14T17:54:43.055Z,106.9800033569336,2.9800000190734863,133.9199981689453,27.610000610351562,20.5,20.399999618530273
2024-12-14T17:58:50.278Z,107.79000091552734,3.8499999046325684,145.0500030517578,29.450000762939453,20.700000762939453,20.399999618530273
2024-12-14T18:02:56.943Z,77.3499984741211,3.559999942779541,87.29000091552734,18.690000534057617,20.5,20.399999618530273
2024-12-14T18:07:03.677Z,111.94000244140625,3.559999942779541,127.44999694824219,22.790000915527344,20.200000762939453,20.100000381469727
2024-12-14T18:11:10.987Z,89.43000030517578,3.078000068664551,133.39999389648438,33.900001525878906,20.5,20.100000381469727
2024-12-14T18:15:19.292Z,60.83000183105469,2.9800000190734863,73.44999694824219,25.829999923706055,20.200000762939453,20.399999618530273
2024-12-14T18:19:25.529Z,135.02000427246094,6.418000221252441,154.14999389648438,31.639999389648438,20.200000762939453,20.100000381469727
2024-12-14T18:23:32.123Z,71.63999938964844,3.368000030517578,112.44000244140625,30.899999618530273,20.5,20.100000381469727
2024-12-14T18:27:38.715Z,35.689998626708984,3.559999942779541,56.189998626708984,19.809999465942383,20.200000762939453,20.100000381469727
2024-12-14T18:31:45.781Z,78.27999877929688,2.691999912261963,112.4000015258789,27.43000030517578,19.899999618530273,20.100000381469727
2024-12-14T18:35:51.664Z,117.16999816894531,2.2079999446868896,155.6999969482422,38.150001525878906,20.200000762939453,20.100000381469727
2024-12-14T18:39:59.552Z,124.69000244140625,2.7100000381469727,192.22999572753906,51.72999954223633,20.700000762939453,20.399999618530273
2024-12-14T18:44:06.185Z,152.6300048828125,1.4940000772476196,215.4600067138672,56.13999938964844,21,20.399999618530273
2024-12-14T18:48:12.076Z,157.08999633789062,2.3239998817443848,228.63999938964844,65.06999969482422,21.299999237060547,20.399999618530273
2024-12-14T18:52:18.288Z,202.38999938964844,3.1540000438690186,265.07000732421875,75.22000122070312,21.600000381469727,20.600000381469727
2024-12-14T18:56:26.064Z,354.4599914550781,2.498000144958496,360.5199890136719,84.95999908447266,22.399999618530273,20.899999618530273
2024-12-14T19:00:32.104Z,466.80999755859375,2.7100000381469727,434.010009765625,93.9000015258789,24.600000381469727,20.899999618530273
2024-12-14T19:04:38.458Z,539.8699951171875,2.0339999198913574,482.489990234375,97.5,27,21.399999618530273
2024-12-14T19:08:45.472Z,323.2200012207031,2.5940001010894775,360.3800048828125,86.30999755859375,28.700000762939453,21.700000762939453
2024-12-14T19:12:52.358Z,240.80999755859375,2.5940001010894775,300.989990234375,80.66000366210938,28.700000762939453,22
2024-12-14T19:16:58.785Z,196.97000122070312,4.27400016784668,265.1199951171875,77.30999755859375,27,21.700000762939453
2024-12-14T19:21:05.866Z,171.22999572753906,1.8020000457763672,233.50999450683594,70.0999984741211,26.200000762939453,21.700000762939453
2024-12-14T19:25:13.418Z,157.99000549316406,1.8020000457763672,215.6300048828125,67.73999786376953,25.700000762939453,21.700000762939453
2024-12-14T19:29:20.005Z,131.27000427246094,3.5799999237060547,184.7899932861328,59.09000015258789,24.799999237060547,21.399999618530273
2024-12-14T19:33:26.760Z,119.37999725341797,2.0339999198913574,160.35000610351562,50.86000061035156,24,21.399999618530273
2024-12-14T19:37:33.267Z,105.33000183105469,3.946000099182129,148.02000427246094,44.95000076293945,23.200000762939453,21.200000762939453
2024-12-14T19:41:40.045Z,86.61000061035156,2.2279999256134033,130.08999633789062,40.470001220703125,22.899999618530273,21.200000762939453
2024-12-14T19:45:47.327Z,82.0199966430664,1.6100000143051147,118.94000244140625,37.189998626708984,22.700000762939453,21.200000762939453
2024-12-14T19:49:54.479Z,89.23999786376953,2.3239998817443848,120.55999755859375,32.970001220703125,22.399999618530273,20.899999618530273
2024-12-14T19:54:01.457Z,92.04000091552734,2.5179998874664307,112.2300033569336,25.920000076293945,22.100000381469727,21.200000762939453
